"geneName","teName","pvalue","coef","padj","pair"
"ZNF720","AluYg6",0.0101494546292829,-0.40190733481832,0.0215305557616561,"ZNF720-AluYg6"
"ZNF720","AluYk12",0.00281169716676222,-0.4601608373412,0.00701894052214229,"ZNF720-AluYk12"
"ZNF720","AluYk4",0.000433458768752968,-0.530193655938317,0.00136572193983436,"ZNF720-AluYk4"
"ZNF655","AluYa5",2.13285408445846e-08,-0.752609202083104,2.72666260618045e-07,"ZNF655-AluYa5"
"ZNF655","AluYa8",7.13704279542611e-09,-0.768301607200094,1.09890341294699e-07,"ZNF655-AluYa8"
"ZNF655","AluYb8",0.000849650359687495,-0.506661118317538,0.00246306962764392,"ZNF655-AluYb8"
"ZNF655","AluYb9",0.0267341886143723,-0.350210849149558,0.0499684820638224,"ZNF655-AluYb9"
"ZNF655","AluYd8",6.22899260937661e-09,-0.770171023991159,9.81127823331127e-08,"ZNF655-AluYd8"
"ZNF655","AluYg6",3.34119474136117e-10,-0.80649701059142,9.09632467413947e-09,"ZNF655-AluYg6"
"ZNF655","AluYh9",0.0015313522256629,-0.484581782036281,0.00412506407057743,"ZNF655-AluYh9"
"ZNF655","AluYk12",2.0860169059072e-08,-0.752939462458814,2.67853193616711e-07,"ZNF655-AluYk12"
"ZNF655","AluYk4",1.79365069135979e-15,-0.902448248595713,1.12849453159019e-12,"ZNF655-AluYk4"
"ZNF517","AluYa5",0.00154744574898802,-0.484176349771627,0.00416264609019593,"ZNF517-AluYa5"
"ZNF517","AluYa8",1.67336217088351e-05,-0.624254100774742,7.89894142410774e-05,"ZNF517-AluYa8"
"ZNF517","AluYd8",0.000156086701356382,-0.562910237616295,0.000557071888162281,"ZNF517-AluYd8"
"ZNF517","AluYh9",2.64491536672112e-06,-0.666666878245454,1.59291262674945e-05,"ZNF517-AluYh9"
"ZNF517","AluYk12",0.00016756067814875,-0.560744216843619,0.000592588113264907,"ZNF517-AluYk12"
"ZNF675","AluYa5",9.80038144136194e-08,-0.728642144175179,9.71784347828261e-07,"ZNF675-AluYa5"
"ZNF675","AluYa8",7.19086879337729e-08,-0.733721213023468,7.48606430338631e-07,"ZNF675-AluYa8"
"ZNF675","AluYb8",0.00361851264883449,-0.449476116688749,0.00874609003526723,"ZNF675-AluYb8"
"ZNF675","AluYd8",2.38908321021979e-07,-0.713369627728437,2.05781664372517e-06,"ZNF675-AluYd8"
"ZNF675","AluYg6",2.66679676934684e-09,-0.78144363340468,4.89351235048255e-08,"ZNF675-AluYg6"
"ZNF675","AluYh9",0.001317589331476,-0.490358341386382,0.00361515480714448,"ZNF675-AluYh9"
"ZNF675","AluYk12",1.74853430926914e-09,-0.786817298978802,3.46977280542395e-08,"ZNF675-AluYk12"
"ZNF675","AluYk4",1.55165677871795e-13,-0.875023137083532,2.5435918434347e-11,"ZNF675-AluYk4"
"ZNF433","AluYa5",0.00229738435520394,-0.468478983613119,0.00588427194756147,"ZNF433-AluYa5"
"ZNF433","AluYa8",0.000783151191991993,-0.509602660504536,0.00229311927286942,"ZNF433-AluYa8"
"ZNF433","AluYb8",0.0256622017133195,-0.352562759386255,0.0482255901296467,"ZNF433-AluYb8"
"ZNF433","AluYd8",0.00666520011912402,-0.42211421047997,0.0149182524278932,"ZNF433-AluYd8"
"ZNF433","AluYg6",0.000115749419142657,-0.571878172447173,0.000429111754222662,"ZNF433-AluYg6"
"ZNF433","AluYh9",0.00968904077287364,-0.404198049154382,0.0206727584297435,"ZNF433-AluYh9"
"ZNF433","AluYk12",0.000279783147640014,-0.54463030115241,0.000930436634517207,"ZNF433-AluYk12"
"ZNF433","AluYk4",3.21576629963776e-06,-0.662471866262188,1.88292314862041e-05,"ZNF433-AluYk4"
"ZNF347","AluYa5",0.0143114382524224,-0.384453274361046,0.0290270094541511,"ZNF347-AluYa5"
"ZNF347","AluYb8",0.0271457188635429,-0.349328701503554,0.0506278001959596,"ZNF347-AluYb8"
"ZNF347","AluYb9",0.042436668351307,-0.322445019383614,0.0746008484666533,"ZNF347-AluYb9"
"ZNF347","AluYd8",0.00683265040787279,-0.420954696004002,0.0152455476534082,"ZNF347-AluYd8"
"ZNF347","AluYk4",0.0425553737135927,-0.32226995255404,0.0747754170317105,"ZNF347-AluYk4"
"ZNF273","AluYa5",8.02035827635313e-05,-0.582538269220288,0.000311372755267295,"ZNF273-AluYa5"
"ZNF273","AluYa8",0.000460459640541568,-0.528149030022353,0.00144051028295522,"ZNF273-AluYa8"
"ZNF273","AluYb8",0.0121290592682072,-0.392969026507458,0.0251475841711634,"ZNF273-AluYb8"
"ZNF273","AluYd8",1.04282567263271e-05,-0.635755749927929,5.23805747871734e-05,"ZNF273-AluYd8"
